n	k	approx	t_approx	exact	t_exact
837937	537279	0.42643400710393753	952	0.4264340071041617	680353397
467542	197437	0.24937792144585735	866	0.249377921446378	321658062
103138	34009	0.18674751580377424	824	0.18674751581353374	38176923
876216	576520	0.4422973549257385	906	0.44229735492595174	643354179
486617	277607	0.3637297446007537	805	0.36372974460133994	324897891
123258	6347	0.026204538505966046	3285	0.02620453851157218	7645988
585511	170713	0.1624659393647362	872	0.16246593936502945	193452376
329640	3561	0.005422419167309345	726	0.005422419168086981	3846780
349051	189293	0.34038843731991264	726	0.34038843732100044	241797325
172958	109431	0.41856241540043737	755	0.4185624154056222	107222786
151214	123361	0.6180311892242027	821	0.6180311892359177	126860695
743490	242688	0.18459506055612174	781	0.18459506055630887	298779387
379912	179413	0.28575539403599237	802	0.285755394036829	210376173
842941	581763	0.47397727347841556	824	0.47397727347866314	674714555
286354	38813	0.07106077268846267	4892	0.07106077268955767	58321673
332151	144363	0.25818405325066596	700	0.25818405325171295	161461094
155257	85976	0.3497798021209234	937	0.3497798021265251	103054874
995246	838267	0.6541428621061922	696	0.6541428621065013	949286564
981083	35705	0.018422091171203414	810	0.01842209117127782	63045393
844595	101615	0.06272566591084483	891	0.06272566591097582	115214664
684658	550112	0.6020669806948988	775	0.6020669806954401	650863880
576321	39817	0.03536919042218878	917	0.03536919042244485	45438933
888186	287	1.621456100772134E-4	281	1.6214560769892825E-4	290649
659482	225605	0.19478136702814852	798	0.19478136702838905	336201331
689729	607957	0.7131915275534453	718	0.7131915275542715	724726263
752512	77309	0.053223357057555876	834	0.05322335705770774	87807712
279050	172780	0.40621835016788765	622	0.40621835016982794	200164378
403821	76939	0.10196704503659437	702	0.10196704503716222	108615101
755133	614309	0.6150194346898059	981	0.6150194346902711	792858326
904688	120593	0.06982559499192686	821	0.06982559499203274	124467652
875375	74913	0.0440653390571798	1396	0.04406533905729286	81933062
578533	493808	0.6703911460098351	837	0.6703911460108098	600801275
