n	k	approx	t_approx	exact	t_exact
2422951	1099024	0.2719358857589743	728	0.271935885758993	1260925493
280184	79954	0.15860247694572216	654	0.1586024769469974	94697983
3611223	2419082	0.453824076796278	792	0.45382407679629144	2776716274
7054777	2171489	0.17269018025499427	710	0.1726901802549956	2437174984
6496539	38637	0.00297964994344746	663	0.002979649943349737	49694324
6331418	1092228	0.09169250569397835	858	0.09169250569397581	1198916258
3536930	518404	0.0771529909105273	633	0.07715299091052871	579605986
5383429	4689965	0.6969760232593166	792	0.6969760232593293	5274802450
5197516	928230	0.09514392163547158	1277	0.09514392163547614	990707949
1958225	1859316	0.8411772973660986	748	0.8411772973663245	2048650493
9914951	8021861	0.6092376498849383	728	0.6092376498849408	9133477370
4419306	928117	0.11324342483516125	799	0.11324342483516746	1043102085
2958153	1439821	0.2966796436786725	960	0.2966796436786853	1670811340
8305949	143074	0.008662685970457051	683	0.008662685970432476	165476157
4239720	714893	0.0894928775519157	794	0.08949287755191959	793889070
2429699	1009103	0.24445699894241113	998	0.24445699894243184	1138243362
4590873	842738	0.09798064653087446	717	0.09798064653087689	913641509
185479	12168	0.03354604453527943	671	0.03354604453779608	13276987
1337027	966082	0.5076952489562945	1154	0.5076952489564023	1076298620
9658901	2969385	0.17244964574632438	759	0.17244964574632385	3264489204
7394303	4784950	0.4319854045959248	718	0.4319854045959276	5350172879
9293280	7897003	0.6648579588329998	737	0.6648579588330036	9099426602
9051503	2911879	0.18155897772690532	759	0.18155897772690358	3346316358
4685776	1984516	0.25025070621433654	740	0.2502507062143418	2232455128
2189112	622231	0.1579029200559261	613	0.15790292005594916	676597120
1851783	1365302	0.5237083859016259	758	0.5237083859016846	1540941466
9883933	5097458	0.31912128072774226	856	0.319121280727742	5833978870
9777423	5914865	0.39350498688095614	766	0.39350498688095625	6744928053
9780565	8619389	0.7129235289609652	677	0.7129235289609692	9788256172
3274007	2085353	0.422478762947323	755	0.42247876294733744	2344393434
8395361	3763561	0.2680635530500741	925	0.26806355305007473	4268643538
3421860	616519	0.09604310007474726	706	0.09604310007475299	688048127
3297042	1262465	0.22202439805250407	778	0.222024398052514	1448427065
9714602	5668481	0.37480929080253367	806	0.3748092908025358	6483586789
1381629	1176567	0.6675092777719731	675	0.667509277772142	1372973943
3928478	1823359	0.27971311768164975	1254	0.2797131176816591	2012549744
7376593	2869177	0.22615505750484022	709	0.22615505750484066	3027001803
2016819	1214262	0.3909592487373025	680	0.39095924873733856	1459565550
5878949	1813980	0.17316666641441025	764	0.1731666664144106	2114321053
